요일,구군,년,월,읍면동,주중/주말,지역코드,평균 유동인구,주중/주말 유동인구
금,사상구,2020,01,주례1동,주중,26530,"16,677명","16,677"
금,사상구,2020,01,주례2동,주중,26530,"25,983명","25,983"
금,사상구,2020,01,주례3동,주중,26530,"17,441명","17,441"
금,사상구,2020,01,학장동,주중,26530,"30,260명","30,260"
금,사상구,2020,01,엄궁동,주중,26530,"28,609명","28,609"
금,사상구,2020,02,삼락동,주중,26530,"9,535명","9,535"
금,사상구,2020,02,모라1동,주중,26530,"29,714명","29,714"
금,사상구,2020,02,모라3동,주중,26530,"9,897명","9,897"
금,사상구,2020,02,덕포1동,주중,26530,"13,779명","13,779"
금,사상구,2020,02,덕포2동,주중,26530,"17,130명","17,130"
금,사상구,2020,02,괘법동,주중,26530,"32,585명","32,585"
금,사상구,2020,02,감전동,주중,26530,"25,292명","25,292"
금,사상구,2020,02,주례1동,주중,26530,"16,409명","16,409"
금,사상구,2020,02,주례2동,주중,26530,"26,839명","26,839"
금,사상구,2020,02,주례3동,주중,26530,"17,540명","17,540"
금,사상구,2020,02,학장동,주중,26530,"29,422명","29,422"
금,사상구,2020,02,엄궁동,주중,26530,"30,290명","30,290"
금,사상구,2020,03,삼락동,주중,26530,"9,943명","9,943"
금,사상구,2020,03,모라1동,주중,26530,"28,598명","28,598"
금,사상구,2020,03,모라3동,주중,26530,"9,209명","9,209"
금,사상구,2020,03,덕포1동,주중,26530,"14,154명","14,154"
금,사상구,2020,03,덕포2동,주중,26530,"17,659명","17,659"
금,사상구,2020,03,괘법동,주중,26530,"31,963명","31,963"
금,사상구,2020,03,감전동,주중,26530,"26,770명","26,770"
금,사상구,2020,03,주례1동,주중,26530,"16,265명","16,265"
금,사상구,2020,03,주례2동,주중,26530,"26,306명","26,306"
금,사상구,2020,03,주례3동,주중,26530,"17,214명","17,214"
금,사상구,2020,03,학장동,주중,26530,"30,474명","30,474"
금,사상구,2020,03,엄궁동,주중,26530,"30,499명","30,499"
금,사상구,2020,04,삼락동,주중,26530,"10,115명","10,115"
금,사상구,2020,04,모라1동,주중,26530,"31,621명","31,621"
금,사상구,2020,04,모라3동,주중,26530,"10,356명","10,356"
금,사상구,2020,04,덕포1동,주중,26530,"13,777명","13,777"
금,사상구,2020,04,덕포2동,주중,26530,"17,346명","17,346"
금,사상구,2020,04,괘법동,주중,26530,"32,833명","32,833"
금,사상구,2020,04,감전동,주중,26530,"26,936명","26,936"
금,사상구,2020,04,주례1동,주중,26530,"16,077명","16,077"
금,사상구,2020,04,주례2동,주중,26530,"27,215명","27,215"
금,사상구,2020,04,주례3동,주중,26530,"16,887명","16,887"
금,사상구,2020,04,학장동,주중,26530,"29,658명","29,658"
금,사상구,2020,04,엄궁동,주중,26530,"30,050명","30,050"
금,사상구,2020,05,삼락동,주중,26530,"10,017명","10,017"
금,사상구,2020,05,모라1동,주중,26530,"30,272명","30,272"
금,사상구,2020,05,모라3동,주중,26530,"9,324명","9,324"
금,사상구,2020,05,덕포1동,주중,26530,"13,664명","13,664"
금,사상구,2020,05,덕포2동,주중,26530,"17,353명","17,353"
금,사상구,2020,05,괘법동,주중,26530,"34,120명","34,120"
금,사상구,2020,05,감전동,주중,26530,"25,254명","25,254"
금,사상구,2020,05,주례1동,주중,26530,"16,008명","16,008"
금,사상구,2020,05,주례2동,주중,26530,"26,507명","26,507"
금,사상구,2020,05,주례3동,주중,26530,"17,304명","17,304"
금,사상구,2020,05,학장동,주중,26530,"29,572명","29,572"
금,사상구,2020,05,엄궁동,주중,26530,"30,101명","30,101"
금,사상구,2020,06,삼락동,주중,26530,"9,827명","9,827"
금,사상구,2020,06,모라1동,주중,26530,"29,992명","29,992"
금,사상구,2020,06,모라3동,주중,26530,"9,628명","9,628"
금,사상구,2020,06,덕포1동,주중,26530,"13,218명","13,218"
금,사상구,2020,06,덕포2동,주중,26530,"17,211명","17,211"
금,사상구,2020,06,괘법동,주중,26530,"34,793명","34,793"
금,사상구,2020,06,감전동,주중,26530,"26,428명","26,428"
금,사상구,2020,06,주례1동,주중,26530,"14,760명","14,760"
금,사상구,2020,06,주례2동,주중,26530,"26,321명","26,321"
금,사상구,2020,06,주례3동,주중,26530,"16,699명","16,699"
금,사상구,2020,06,학장동,주중,26530,"32,815명","32,815"
금,사상구,2020,06,엄궁동,주중,26530,"28,076명","28,076"
금,사상구,2020,07,삼락동,주중,26530,"9,349명","9,349"
금,사상구,2020,07,모라1동,주중,26530,"29,790명","29,790"
금,사상구,2020,07,모라3동,주중,26530,"10,582명","10,582"
금,사상구,2020,07,덕포1동,주중,26530,"12,697명","12,697"
금,사상구,2020,07,덕포2동,주중,26530,"14,993명","14,993"
금,사상구,2020,07,괘법동,주중,26530,"37,157명","37,157"
금,사상구,2020,07,감전동,주중,26530,"25,566명","25,566"
금,사상구,2020,07,주례1동,주중,26530,"14,546명","14,546"
금,사상구,2020,07,주례2동,주중,26530,"25,870명","25,870"
금,사상구,2020,07,주례3동,주중,26530,"17,656명","17,656"
금,사상구,2020,07,학장동,주중,26530,"31,535명","31,535"
금,사상구,2020,07,엄궁동,주중,26530,"27,238명","27,238"
금,기장군,2020,01,기장읍,주중,26710,"59,660명","59,660"
금,기장군,2020,01,장안읍,주중,26710,"14,625명","14,625"
금,기장군,2020,01,일광면,주중,26710,"12,347명","12,347"
금,기장군,2020,01,철마면,주중,26710,"8,418명","8,418"
금,기장군,2020,02,기장읍,주중,26710,"60,347명","60,347"
금,기장군,2020,02,장안읍,주중,26710,"15,554명","15,554"
금,기장군,2020,02,일광면,주중,26710,"12,038명","12,038"
금,기장군,2020,02,철마면,주중,26710,"7,551명","7,551"
금,기장군,2020,03,기장읍,주중,26710,"60,677명","60,677"
금,기장군,2020,03,장안읍,주중,26710,"16,200명","16,200"
금,기장군,2020,03,일광면,주중,26710,"11,545명","11,545"
금,기장군,2020,03,철마면,주중,26710,"6,874명","6,874"
금,기장군,2020,04,기장읍,주중,26710,"56,598명","56,598"
금,기장군,2020,04,장안읍,주중,26710,"14,962명","14,962"
금,기장군,2020,04,일광면,주중,26710,"15,188명","15,188"
금,기장군,2020,04,철마면,주중,26710,"9,087명","9,087"
금,기장군,2020,05,기장읍,주중,26710,"61,609명","61,609"
금,기장군,2020,05,장안읍,주중,26710,"15,129명","15,129"
금,기장군,2020,05,일광면,주중,26710,"15,271명","15,271"
금,기장군,2020,05,철마면,주중,26710,"10,871명","10,871"
금,기장군,2020,06,기장읍,주중,26710,"59,445명","59,445"
금,기장군,2020,06,장안읍,주중,26710,"15,391명","15,391"
금,기장군,2020,06,일광면,주중,26710,"14,166명","14,166"
금,기장군,2020,06,철마면,주중,26710,"10,146명","10,146"
금,기장군,2020,07,기장읍,주중,26710,"59,265명","59,265"
금,기장군,2020,07,장안읍,주중,26710,"14,914명","14,914"
금,기장군,2020,07,일광면,주중,26710,"12,609명","12,609"
금,기장군,2020,07,철마면,주중,26710,"9,242명","9,242"
토,중구,2020,01,중앙동,주말,26110,"11,910명","11,910"
토,중구,2020,01,동광동,주말,26110,"3,929명","3,929"
토,중구,2020,01,대청동,주말,26110,"7,714명","7,714"
토,중구,2020,01,보수동,주말,26110,"8,699명","8,699"
토,중구,2020,01,부평동,주말,26110,"10,627명","10,627"
토,중구,2020,01,광복동,주말,26110,"8,718명","8,718"
토,중구,2020,01,남포동,주말,26110,"14,097명","14,097"
토,중구,2020,01,영주1동,주말,26110,"5,951명","5,951"
토,중구,2020,01,영주2동,주말,26110,"6,737명","6,737"
토,중구,2020,02,중앙동,주말,26110,"10,997명","10,997"
토,중구,2020,02,동광동,주말,26110,"3,528명","3,528"
토,중구,2020,02,대청동,주말,26110,"7,495명","7,495"
토,중구,2020,02,보수동,주말,26110,"8,598명","8,598"
토,중구,2020,02,부평동,주말,26110,"9,635명","9,635"
토,중구,2020,02,광복동,주말,26110,"7,618명","7,618"
토,중구,2020,02,남포동,주말,26110,"10,892명","10,892"
토,중구,2020,02,영주1동,주말,26110,"5,898명","5,898"
토,중구,2020,02,영주2동,주말,26110,"6,587명","6,587"
토,중구,2020,03,중앙동,주말,26110,"10,317명","10,317"
토,중구,2020,03,동광동,주말,26110,"2,974명","2,974"
토,중구,2020,03,대청동,주말,26110,"6,987명","6,987"
토,중구,2020,03,보수동,주말,26110,"9,278명","9,278"
토,중구,2020,03,부평동,주말,26110,"9,077명","9,077"
토,중구,2020,03,광복동,주말,26110,"5,898명","5,898"
토,중구,2020,03,남포동,주말,26110,"8,472명","8,472"
토,중구,2020,03,영주1동,주말,26110,"5,430명","5,430"
토,중구,2020,03,영주2동,주말,26110,"6,639명","6,639"
토,중구,2020,04,중앙동,주말,26110,"11,072명","11,072"
토,중구,2020,04,동광동,주말,26110,"3,289명","3,289"
토,중구,2020,04,대청동,주말,26110,"6,758명","6,758"
토,중구,2020,04,보수동,주말,26110,"9,219명","9,219"
토,중구,2020,04,부평동,주말,26110,"10,238명","10,238"
토,중구,2020,04,광복동,주말,26110,"6,374명","6,374"
토,중구,2020,04,남포동,주말,26110,"10,222명","10,222"
토,중구,2020,04,영주1동,주말,26110,"5,570명","5,570"
토,중구,2020,04,영주2동,주말,26110,"6,373명","6,373"
토,중구,2020,05,중앙동,주말,26110,"11,119명","11,119"
토,중구,2020,05,동광동,주말,26110,"3,349명","3,349"
토,중구,2020,05,대청동,주말,26110,"6,580명","6,580"
토,중구,2020,05,보수동,주말,26110,"9,648명","9,648"
토,중구,2020,05,부평동,주말,26110,"10,710명","10,710"
토,중구,2020,05,광복동,주말,26110,"7,036명","7,036"
토,중구,2020,05,남포동,주말,26110,"11,445명","11,445"
토,중구,2020,05,영주1동,주말,26110,"5,581명","5,581"
토,중구,2020,05,영주2동,주말,26110,"6,169명","6,169"
토,중구,2020,06,중앙동,주말,26110,"11,659명","11,659"
토,중구,2020,06,동광동,주말,26110,"3,458명","3,458"
토,중구,2020,06,대청동,주말,26110,"6,411명","6,411"
토,중구,2020,06,보수동,주말,26110,"9,221명","9,221"
토,중구,2020,06,부평동,주말,26110,"10,928명","10,928"
토,중구,2020,06,광복동,주말,26110,"7,471명","7,471"
토,중구,2020,06,남포동,주말,26110,"12,177명","12,177"
토,중구,2020,06,영주1동,주말,26110,"5,554명","5,554"
토,중구,2020,06,영주2동,주말,26110,"6,105명","6,105"
토,중구,2020,07,중앙동,주말,26110,"12,660명","12,660"
토,중구,2020,07,동광동,주말,26110,"3,441명","3,441"
토,중구,2020,07,대청동,주말,26110,"6,150명","6,150"
토,중구,2020,07,보수동,주말,26110,"8,579명","8,579"
토,중구,2020,07,부평동,주말,26110,"12,403명","12,403"
토,중구,2020,07,광복동,주말,26110,"8,825명","8,825"
토,중구,2020,07,남포동,주말,26110,"13,995명","13,995"
토,중구,2020,07,영주1동,주말,26110,"5,057명","5,057"
토,중구,2020,07,영주2동,주말,26110,"6,124명","6,124"
토,서구,2020,01,동대신제1동,주말,26140,"6,791명","6,791"
토,서구,2020,01,동대신제2동,주말,26140,"6,726명","6,726"
토,서구,2020,01,동대신제3동,주말,26140,"8,265명","8,265"
토,서구,2020,01,서대신제1동,주말,26140,"13,405명","13,405"
토,서구,2020,01,서대신제3동,주말,26140,"7,842명","7,842"
토,서구,2020,01,서대신제4동,주말,26140,"7,050명","7,050"
토,서구,2020,01,부민동,주말,26140,"6,396명","6,396"
토,서구,2020,01,아미동,주말,26140,"8,666명","8,666"
토,서구,2020,01,초장동,주말,26140,"2,894명","2,894"
토,서구,2020,01,충무동,주말,26140,"13,469명","13,469"
토,서구,2020,01,남부민제1동,주말,26140,"5,985명","5,985"
토,서구,2020,01,남부민제2동,주말,26140,"8,597명","8,597"
토,서구,2020,01,암남동,주말,26140,"20,462명","20,462"
토,서구,2020,02,동대신제1동,주말,26140,"6,929명","6,929"
토,서구,2020,02,동대신제2동,주말,26140,"6,599명","6,599"
토,서구,2020,02,동대신제3동,주말,26140,"8,107명","8,107"
토,서구,2020,02,서대신제1동,주말,26140,"13,379명","13,379"
토,서구,2020,02,서대신제3동,주말,26140,"7,823명","7,823"
토,서구,2020,02,서대신제4동,주말,26140,"6,929명","6,929"
토,서구,2020,02,부민동,주말,26140,"6,711명","6,711"
토,서구,2020,02,아미동,주말,26140,"8,455명","8,455"
토,서구,2020,02,초장동,주말,26140,"3,108명","3,108"
토,서구,2020,02,충무동,주말,26140,"12,986명","12,986"
토,서구,2020,02,남부민제1동,주말,26140,"6,082명","6,082"
토,서구,2020,02,남부민제2동,주말,26140,"8,213명","8,213"
토,서구,2020,02,암남동,주말,26140,"18,695명","18,695"
토,서구,2020,03,동대신제1동,주말,26140,"6,868명","6,868"
토,서구,2020,03,동대신제2동,주말,26140,"6,787명","6,787"
토,서구,2020,03,동대신제3동,주말,26140,"7,988명","7,988"
토,서구,2020,03,서대신제1동,주말,26140,"13,665명","13,665"
토,서구,2020,03,서대신제3동,주말,26140,"8,182명","8,182"
토,서구,2020,03,서대신제4동,주말,26140,"7,178명","7,178"
토,서구,2020,03,부민동,주말,26140,"6,609명","6,609"
토,서구,2020,03,아미동,주말,26140,"8,399명","8,399"
토,서구,2020,03,초장동,주말,26140,"3,109명","3,109"
토,서구,2020,03,충무동,주말,26140,"12,993명","12,993"
토,서구,2020,03,남부민제1동,주말,26140,"6,046명","6,046"
토,서구,2020,03,남부민제2동,주말,26140,"8,134명","8,134"
토,서구,2020,03,암남동,주말,26140,"18,578명","18,578"
토,서구,2020,04,동대신제1동,주말,26140,"6,811명","6,811"
토,서구,2020,04,동대신제2동,주말,26140,"6,609명","6,609"
토,서구,2020,04,동대신제3동,주말,26140,"8,893명","8,893"
토,서구,2020,04,서대신제1동,주말,26140,"13,851명","13,851"
토,서구,2020,04,서대신제3동,주말,26140,"8,210명","8,210"
토,서구,2020,04,서대신제4동,주말,26140,"7,026명","7,026"
토,서구,2020,04,부민동,주말,26140,"6,523명","6,523"
토,서구,2020,04,아미동,주말,26140,"8,630명","8,630"
토,서구,2020,04,초장동,주말,26140,"2,943명","2,943"
토,서구,2020,04,충무동,주말,26140,"13,326명","13,326"
토,서구,2020,04,남부민제1동,주말,26140,"5,953명","5,953"
토,서구,2020,04,남부민제2동,주말,26140,"8,109명","8,109"
토,서구,2020,04,암남동,주말,26140,"19,829명","19,829"
토,서구,2020,05,동대신제1동,주말,26140,"6,763명","6,763"
토,서구,2020,05,동대신제2동,주말,26140,"6,615명","6,615"
토,서구,2020,05,동대신제3동,주말,26140,"8,651명","8,651"
토,서구,2020,05,서대신제1동,주말,26140,"13,590명","13,590"
토,서구,2020,05,서대신제3동,주말,26140,"8,201명","8,201"
토,서구,2020,05,서대신제4동,주말,26140,"6,729명","6,729"
토,서구,2020,05,부민동,주말,26140,"7,045명","7,045"
토,서구,2020,05,아미동,주말,26140,"8,463명","8,463"
토,서구,2020,05,초장동,주말,26140,"2,920명","2,920"
토,서구,2020,05,충무동,주말,26140,"13,040명","13,040"
토,서구,2020,05,남부민제1동,주말,26140,"6,373명","6,373"
토,서구,2020,05,남부민제2동,주말,26140,"8,369명","8,369"
토,서구,2020,05,암남동,주말,26140,"19,576명","19,576"
토,서구,2020,06,동대신제1동,주말,26140,"6,880명","6,880"
토,서구,2020,06,동대신제2동,주말,26140,"6,695명","6,695"
토,서구,2020,06,동대신제3동,주말,26140,"8,587명","8,587"
토,서구,2020,06,서대신제1동,주말,26140,"13,558명","13,558"
토,서구,2020,06,서대신제3동,주말,26140,"7,846명","7,846"
토,서구,2020,06,서대신제4동,주말,26140,"6,524명","6,524"
토,서구,2020,06,부민동,주말,26140,"6,841명","6,841"
토,서구,2020,06,아미동,주말,26140,"8,321명","8,321"
토,서구,2020,06,초장동,주말,26140,"2,606명","2,606"
토,서구,2020,06,충무동,주말,26140,"12,941명","12,941"
토,서구,2020,06,남부민제1동,주말,26140,"6,145명","6,145"
토,서구,2020,06,남부민제2동,주말,26140,"8,371명","8,371"
토,서구,2020,06,암남동,주말,26140,"20,388명","20,388"
토,서구,2020,07,동대신제1동,주말,26140,"5,980명","5,980"
토,서구,2020,07,동대신제2동,주말,26140,"6,069명","6,069"
토,서구,2020,07,동대신제3동,주말,26140,"8,192명","8,192"
토,서구,2020,07,서대신제1동,주말,26140,"14,228명","14,228"
토,서구,2020,07,서대신제3동,주말,26140,"7,395명","7,395"
